"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ASB4",3706.20088546168,-1.13510101483421,0.104905270461782,-10.8202477324315,2.76030256389825e-27,2.91309342934697e-25
"TBC1D17",1426.43437650673,1.03361816771442,0.0955952525231059,10.8124424637572,3.00559200772021e-27,3.15341088950341e-25
"CACNA1E",89.7194233171063,-2.97946485935561,0.276305964901631,-10.7832086086753,4.13215656394324e-27,4.31017563451777e-25
"MYADM",3986.6716563648,1.41202481376174,0.131435042352576,10.7431381196954,6.38369016754869e-27,6.62021880323648e-25
"CD24",363.664948326717,2.50533076352447,0.233366523376249,10.7356047786049,6.92639500085904e-27,7.14175015577081e-25
"KISS1R",70.2910700682598,4.39610425068582,0.410092958865285,10.7197750062564,8.2203054543698e-27,8.42745715181992e-25
"IL11",141.432312950171,2.42246800344872,0.22602975264044,10.7174740278653,8.42734502418261e-27,8.59062483402615e-25
"TCP1",7539.96805431546,-0.88934668328894,0.0830688260938525,-10.7061424256091,9.52484746405199e-27,9.6545360651162e-25
"EZR",10435.1801073997,1.03595132012359,0.0967905997833261,10.7030158139597,9.85185893076919e-27,9.92989893690619e-25
"JUP",5329.18988099945,0.942559358331459,0.0881981525019647,10.6868378939169,1.17302285052675e-26,1.17570966264248e-24
"TXNIP",2068.99860869943,1.10042115846738,0.103277774921378,10.6549657881871,1.65305433990945e-26,1.64763599512863e-24
"RCAN1",1184.03911942836,1.35001180557701,0.126840704506563,10.6433641379464,1.87244226743819e-26,1.85599374144246e-24
"RTL5",286.988365880944,2.1627082681079,0.203424110149901,10.6315237978144,2.12609886901544e-26,2.09584284664868e-24
"GJB3",1096.67736033794,1.45828468532054,0.137205712431536,10.6284545991348,2.19723151267648e-26,2.15412735349337e-24
"MMP2",273.773545817518,2.53656530455921,0.239308028573986,10.5995829712625,2.99311912866228e-26,2.91845381996358e-24
"TCHH",442.644514870913,2.29610290143966,0.217103242644137,10.5760875492924,3.84688162332511e-26,3.73064341643653e-24
"KDM7A-DT",1266.0962014034,1.27565490026496,0.120721922765861,10.56688686726,4.24347773406215e-26,4.0931308616564e-24
"TMEM45A",642.582688629216,2.3266769512531,0.220348924165458,10.5590574588239,4.61270043029134e-26,4.42547905988539e-24
"CALB1",79.6256074902146,4.16266064205049,0.394348344881528,10.5557958999449,4.77574869251182e-26,4.55753762193375e-24
"SLC2A14",255.631361131841,2.43005888725432,0.230903644023358,10.5241253230655,6.68796999466527e-26,6.3486174430841e-24
"ITGB2",125.876395912793,3.39781822801999,0.32526363633192,10.4463513546674,1.52271087173421e-25,1.43783977630439e-23
"TMPRSS3",413.289317425187,1.87156150952839,0.179409540661018,10.4317836310867,1.77524182843827e-25,1.66751903895345e-23
"KLK10",418.686026060204,2.30194510185402,0.222883941652331,10.3279988894164,5.26474211739446e-25,4.91951762125906e-23
"ABCG1",238.159884499248,2.296097075397,0.222832231899947,10.3041514946903,6.74845656721146e-25,6.2732673198104e-23
"HES2",170.916900479287,2.21348761534854,0.215074887064978,10.2917065100204,7.68029608202991e-25,7.10269030967519e-23
"ORC1",910.222997558323,-1.03333534226546,0.100439773080653,-10.2881090883756,7.97266272694613e-25,7.33525856328925e-23
"SLC29A4",426.456789254226,2.05120328886413,0.199448539439962,10.284373576381,8.28792390233119e-25,7.5864103434553e-23
"HSPA4",10563.5870892153,-0.790096123469221,0.0768294367597197,-10.2837682637217,8.34015980583122e-25,7.5954724404273e-23
"RIMKLA",695.580100655653,1.56312561915927,0.152245650441709,10.2671282537412,9.91110671646052e-25,8.98056391919284e-23
"HNRNPF",8821.11033419153,-0.637983633762534,0.0622685050136656,-10.2456873442284,1.2374219576477e-24,1.11560740412851e-22
"SECTM1",826.388662403532,1.84904709982329,0.180508677037826,10.2435358242408,1.26526024278332e-24,1.13500170078878e-22
"MCM6",7005.51868560681,-0.835405389546937,0.0816427495242727,-10.2324504553655,1.41883028091944e-24,1.26642955572018e-22
"MAP6",359.617492527274,1.73093388229439,0.169932679814224,10.1859976797088,2.28998730352641e-24,2.03389416893898e-22
"ANGPTL4",124.017112659055,4.96509123570485,0.489866509657161,10.1356004907944,3.84006855667105e-24,3.39382610715445e-22
"MCM3",7401.79306463333,-0.806785209513953,0.0797360407360047,-10.1182000268249,4.5877478620072e-24,4.03474433295447e-22
"FAM214B",639.541865367449,1.24610546932833,0.123254135518323,10.1100499718574,4.98588385299198e-24,4.36349961983069e-22
"ERO1A",2874.60115360176,0.937999293797346,0.0928386381637716,10.1035443038563,5.32809531256414e-24,4.64035718459773e-22
"SERPINE1",17404.2018166252,2.11716341160693,0.209658577753492,10.0981483051755,5.62950882042456e-24,4.8791796013158e-22
"ARHGAP9",217.995548369658,2.42362149987309,0.240091015389844,10.0945947349915,5.83716792928734e-24,5.03483797208386e-22
"NELL2",7119.69172862344,-1.44169225552075,0.143271911004023,-10.0626301793397,8.08100344934199e-24,6.93690348730357e-22
"ALDH1B1",1144.0542923102,-1.15284016827388,0.114673564625132,-10.0532339082902,8.89011252498348e-24,7.59511946717755e-22
"PPID",896.770340492921,-1.00271946381088,0.0997465719813145,-10.0526709228536,8.94106149516515e-24,7.60244475283213e-22
"TIPIN",408.34024217522,-1.51704898136829,0.151045267252462,-10.0436710726768,9.79591144667694e-24,8.29002109739769e-22
"ABCE1",3245.20345824868,-0.966328429146338,0.0962415306057397,-10.0406594020722,1.00996727565976e-23,8.50695910451252e-22
"COL16A1",1569.82841428402,1.56585485192911,0.156165930916683,10.0268659286802,1.16144745140006e-23,9.73716295587313e-22
"ANAPC7",1735.22913795339,-0.837285683956356,0.0836417868917842,-10.0103753766002,1.37230846465932e-23,1.14514354253269e-21
"PTK6",776.35767646813,1.15489646451971,0.115413371062501,10.0066088867146,1.42555381766147e-23,1.1840676408641e-21
"PLPBP",1741.45973142989,-0.859835384692265,0.0859982879385935,-9.99828491127899,1.55059206877241e-23,1.28198950718183e-21
"PBXIP1",1293.16978673871,1.37079911698024,0.13718107402559,9.99262563525733,1.64174427334272e-23,1.34925394844506e-21
"KAT2A",2356.54117469886,-0.83942145553291,0.0840067514340238,-9.99230944184486,1.64699077369972e-23,1.34925394844506e-21
"PABPC4",4523.18715567508,-0.757994425538536,0.0760215714995084,-9.97078080059734,2.04613884597841e-23,1.6686262288954e-21
"PSG11",231.534963244472,2.43493365583428,0.244320323670011,9.96615270992765,2.14372476905267e-23,1.74029710776353e-21
"BIRC3",136.542984201346,3.72630158517612,0.374413165626108,9.95237862147517,2.46226370892175e-23,1.98988618025969e-21
"HSPB8",136.357091047689,2.38165591940956,0.23942566563191,9.94737098516033,2.58933240940219e-23,2.08319339717869e-21
"ABCB1",523.683214505034,-2.0714286993493,0.208290897335225,-9.94488345794359,2.65484594760638e-23,2.12636567616098e-21
