"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)","10/55",0.00339261878757759,0.123240796843246,0,0,3.08787652476973,17.5581388346366,"CDKN2D;NGFR;LAMP3;PLAUR;GAS6;KLF4;THBS1;PAX2;AQP1;VEGFA"
"epithelium development (GO:0060429)","17/122",0.00339719445446721,0.123240796843246,0,0,2.25426855426855,12.815077934133,"ERRFI1;TAGLN;KRT4;RIPK4;FOXJ1;PPP2R3A;PAX2;CNN3;VEGFA;SHH;UPK1A;PAX8;KRT16;PGK1;SNAI2;CD34;KRT6A"
"positive regulation of epithelial cell apoptotic process (GO:1904037)","6/23",0.00347034729701244,0.124660318590721,0,0,4.89702597345714,27.7343095606194,"GSN;RGCC;AKR1C3;CCL2;PLA2R1;THBS1"
"regulation of cell motility (GO:2000145)","18/133",0.00361122182901162,0.127569006809376,0,0,2.17977983209747,12.2584476932635,"ROBO4;CADM4;SERPINE2;NEXN;NRG1;GATA3;FGF1;EREG;PARD6B;NRG4;TMSB4X;SPOCK2;PLXNB3;MGAT3;AMOTL2;SGK1;PLXNA4;HBEGF"
"positive regulation of epithelial cell proliferation (GO:0050679)","17/123",0.00370060334730249,0.127569006809376,0,0,2.23288146637203,12.502482552592,"SEMA5A;PTPRN;PDGFB;TGFA;FGF1;CLDN1;AREG;F3;PGF;PAX2;VEGFA;PKHD1;BMP4;NR4A3;PLXNB3;ANG;CCL26"
"regulation of epithelial cell proliferation (GO:0050678)","14/93",0.00370980292655298,0.127569006809376,0,0,2.46534869387949,13.7980056916559,"TGFB2;KRT4;TIE1;TGFA;FGF1;SGPP2;PAX2;EREG;VEGFA;PKHD1;BMP4;ZFP36;DUSP10;NR4A3"
"regulation of wound healing (GO:0061041)","9/47",0.00372341308149935,0.127569006809376,0,0,3.28980754124116,18.4002703805837,"ANXA1;CADM4;PLAU;CAV1;CD109;SERPINE1;TNFAIP3;CLDN1;HBEGF"
"regulation of cell population proliferation (GO:0042127)","71/764",0.00372540494776289,0.127569006809376,0,0,1.43963443963444,8.05127037455285,"PTPRU;BTG1;CSF2;CXCL8;IRS1;SCX;CHD5;IRS2;FGF1;AREG;ETS1;IGF1R;SHH;KCNH1;KRT6A;PDGFRB;IL11;EDN1;EDN2;IL15;IGFBP3;NRG1;GAB2;PGF;EREG;KAT2B;CEACAM6;ADGRB1;COL4A3;SGK1;BIRC2;PLPP1;SHANK2;HBEGF;LTK;PDGFB;PDGFA;TGFA;GATA3;THBS1;TOB1;DNAJB2;PKHD1;CAMK2N1;PDGFC;NTF3;TP53INP1;HAS2;DRD2;CDKN2D;JUN;EGLN3;TFAP2C;TGFB2;CADM4;TNFRSF9;INCA1;AKR1C3;INHBA;KLF4;MEIS3;MYO16;VEGFA;BMP4;RGCC;NR4A3;BCL6;NEURL1;SPDYA;MELTF;INHA"
"positive regulation of leukocyte cell-cell adhesion (GO:1903039)","7/31",0.00391958658032506,0.132975603984361,0,0,4.04834202682563,22.4349767300265,"CCDC88B;NR4A3;LCK;ITGB2;CCL2;HAS2;ETS1"
"pharyngeal system development (GO:0060037)","5/17",0.00432474626968774,0.142755588577801,0,0,5.77845982142857,31.4544786295232,"BMP4;TGFB2;NOG;GATA3;FOLR1"
"positive regulation of positive chemotaxis (GO:0050927)","5/17",0.00432474626968774,0.142755588577801,0,0,5.77845982142857,31.4544786295232,"CXCL8;NTF3;F3;PGF;VEGFA"
"positive regulation of smooth muscle cell migration (GO:0014911)","5/17",0.00432474626968774,0.142755588577801,0,0,5.77845982142857,31.4544786295232,"PDGFRB;NR4A3;IGFBP5;PDGFB;CCN4"
"negative regulation of protein tyrosine kinase activity (GO:0061099)","6/24",0.00436685244907843,0.14285845869128,0,0,4.6247207743857,25.1294044347119,"ZFYVE28;ERRFI1;GPRC5A;CAV1;MVP;PTK6"
"angiogenesis involved in wound healing (GO:0060055)","4/11",0.00463137865701106,0.145637690815748,0,0,7.92097716409984,42.5744656177798,"MCAM;NDNF;CD34;VEGFA"
"induction of positive chemotaxis (GO:0050930)","4/11",0.00463137865701106,0.145637690815748,0,0,7.92097716409984,42.5744656177798,"CXCL8;NTF3;PGF;VEGFA"
"positive regulation of epidermal growth factor-activated receptor activity (GO:0045741)","4/11",0.00463137865701106,0.145637690815748,0,0,7.92097716409984,42.5744656177798,"TGFA;AREG;EREG;HBEGF"
"negative regulation of ERBB signaling pathway (GO:1901185)","8/40",0.00463915772636002,0.145637690815748,0,0,3.47110365398956,18.6510120927816,"ZFYVE28;ERRFI1;MVP;TGFA;SPRY1;AREG;EREG;HBEGF"
"cell morphogenesis involved in neuron differentiation (GO:0048667)","12/76",0.00470468015114776,0.145637690815748,0,0,2.60662864622289,13.9694376952883,"MEF2A;SPTBN4;NTNG2;BRSK2;PARD6B;MAP1B;PLPPR4;ADGRB1;MAP1A;MAP6;DRD2;PAX2"
"regulation of T cell proliferation (GO:0042129)","12/76",0.00470468015114776,0.145637690815748,0,0,2.60662864622289,13.9694376952883,"SPN;CCDC88B;IL4I1;ANXA1;SDC4;IL15;IL23A;CD70;SFTPD;TNFSF9;CLC;JAK3"
"endodermal cell differentiation (GO:0035987)","7/32",0.00473004508926694,0.145637690815748,0,0,3.88619970193741,20.8060158019661,"LAMB3;MMP2;COL7A1;ITGB2;LAMA3;INHBA;ITGA5"
"regulated exocytosis (GO:0045055)","22/180",0.00495942235485899,0.151427695901695,0,0,1.94044814132954,10.2969220978691,"SYT5;TGFB2;ITIH3;SERPINA1;VWF;PROS1;RARRES2;SERPINE1;PDGFB;F13A1;PDGFA;THBS1;SYT17;VEGFA;SYT12;CD109;TMSB4X;PECAM1;SERPING1;TIMP3;GAS6;RAB11FIP5"
"mesenchymal to epithelial transition involved in metanephros morphogenesis (GO:0003337)","3/6",0.0052459101550956,0.153768118466162,0,0,13.8543833580981,72.7397593316829,"BMP4;PAX8;PAX2"
"metanephric collecting duct development (GO:0072205)","3/6",0.0052459101550956,0.153768118466162,0,0,13.8543833580981,72.7397593316829,"BMP4;SHH;PAX2"
"positive regulation of epithelial cell differentiation involved in kidney development (GO:2000698)","3/6",0.0052459101550956,0.153768118466162,0,0,13.8543833580981,72.7397593316829,"PAX8;CD24;PAX2"
"positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)","3/6",0.0052459101550956,0.153768118466162,0,0,13.8543833580981,72.7397593316829,"TIMP3;THBS1;ATF3"
"regulation of type B pancreatic cell proliferation (GO:0061469)","3/6",0.0052459101550956,0.153768118466162,0,0,13.8543833580981,72.7397593316829,"NR4A3;PTPRN;SGPP2"
"regulation of MAP kinase activity (GO:0043405)","14/97",0.00544937480035308,0.15846435927376,0,0,2.34603131627634,12.2281120330136,"PDGFRB;EDN1;PDGFB;PDGFA;FGF1;SORL1;PIK3R6;PIK3R5;VEGFA;BMP4;PDGFC;SPRY1;CD24;TRIB2"
"endothelial cell proliferation (GO:0001935)","5/18",0.00565981353510775,0.160775596878441,0,0,5.33367673992674,27.5983866795587,"SEMA5A;BMP4;NOX5;CD34;LOXL2"
"apoptotic cell clearance (GO:0043277)","7/33",0.00566049454075297,0.160775596878441,0,0,3.73652986357904,19.3337172868281,"ANXA1;LRP1;ADGRB1;GAS6;XKR4;THBS1;TGM2"
"vasculogenesis (GO:0001570)","7/33",0.00566049454075297,0.160775596878441,0,0,3.73652986357904,19.3337172868281,"PDGFRB;SHH;CAV1;HAS2;ITGB8;ADM;VEGFA"
"cell chemotaxis (GO:0060326)","11/69",0.00618749050266071,0.173060803066785,0,0,2.63546982114324,13.4019588291871,"SEMA5A;PDGFRB;LPAR1;PDGFB;PLXNB3;ACKR3;CXCR6;CCL28;CCR3;HBEGF;VEGFA"
"cellular response to decreased oxygen levels (GO:0036294)","11/69",0.00618749050266071,0.173060803066785,0,0,2.63546982114324,13.4019588291871,"BNIP3L;EGLN3;RGCC;PGK1;RORA;AK4;NDNF;NDRG1;CPEB2;AQP1;VEGFA"
"hemidesmosome assembly (GO:0031581)","4/12",0.00657957339161601,0.175967568663366,0,0,6.93048327137546,34.8172604647099,"COL17A1;LAMB3;ITGB4;LAMA3"
"negative regulation of hemostasis (GO:1900047)","4/12",0.00657957339161601,0.175967568663366,0,0,6.93048327137546,34.8172604647099,"EDN1;SERPINE2;SERPINE1;CD34"
"positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190)","4/12",0.00657957339161601,0.175967568663366,0,0,6.93048327137546,34.8172604647099,"PAX8;NOG;PAX2;VEGFA"
"positive regulation of fatty acid oxidation (GO:0046321)","4/12",0.00657957339161601,0.175967568663366,0,0,6.93048327137546,34.8172604647099,"NR4A3;IRS1;IRS2;PPARGC1A"
"regulation of plasminogen activation (GO:0010755)","4/12",0.00657957339161601,0.175967568663366,0,0,6.93048327137546,34.8172604647099,"SERPINE2;SERPINE1;MELTF;THBS1"
"regulation of vascular associated smooth muscle cell migration (GO:1904752)","4/12",0.00657957339161601,0.175967568663366,0,0,6.93048327137546,34.8172604647099,"NR4A3;IGFBP5;TPM1;PDGFB"
"cardiac muscle contraction (GO:0060048)","7/34",0.00672127798684112,0.177170953552416,0,0,3.59794667991389,17.99864539086,"GSN;TNNT2;TPM1;ATP1A2;SCN3B;ATP1B1;SCN4B"
"ventricular cardiac muscle tissue morphogenesis (GO:0055010)","7/34",0.00672127798684112,0.177170953552416,0,0,3.59794667991389,17.99864539086,"TGFB2;MYL2;TNNT2;NOG;TPM1;NRG1;LRP2"
"branching involved in ureteric bud morphogenesis (GO:0001658)","5/19",0.00726087648869468,0.18735106658153,0,0,4.95243409863946,24.3919994641976,"BMP4;SHH;PAX8;FGF1;PAX2"
"cardiac muscle cell contraction (GO:0086003)","5/19",0.00726087648869468,0.18735106658153,0,0,4.95243409863946,24.3919994641976,"GSN;CACNA1D;SCN3B;SCN4B;CACNA1G"
"ureteric bud morphogenesis (GO:0060675)","5/19",0.00726087648869468,0.18735106658153,0,0,4.95243409863946,24.3919994641976,"BMP4;SHH;PAX8;GATA3;PAX2"
"positive regulation of T cell differentiation (GO:0045582)","8/43",0.00731508956059893,0.187429987063178,0,0,3.17306913816981,15.6045701805023,"IL4I1;SHH;DUSP10;BCL6;IL23A;TNFSF9;GATA3;VSIR"
"cellular divalent inorganic cation homeostasis (GO:0072503)","15/111",0.00759177843577337,0.193168584643567,0,0,2.1733273988006,10.6073360024197,"EDN1;EDN2;SLC24A3;SLC11A1;CAV1;STC1;MT1X;ATP2C2;ATP1B1;PKHD1;LCK;STC2;TRPV4;MT1F;CTRC"
"lung development (GO:0030324)","7/35",0.00792279466048161,0.200200825075894,0,0,3.46926229508197,16.7843300968494,"BMP4;ERRFI1;SHH;ITGA3;FOXJ1;FGF1;VEGFA"
"positive regulation of nuclear division (GO:0051785)","6/27",0.00807705088409797,0.201321866934251,0,0,3.96340814806935,19.0985876522637,"PDGFRB;EDN1;RGCC;PDGFB;TGFA;EREG"
"regulation of blood coagulation (GO:0030193)","6/27",0.00807705088409797,0.201321866934251,0,0,3.96340814806935,19.0985876522637,"EDN1;SERPINE2;CAV1;SERPINE1;THBS1;CD34"
"positive regulation of secretion by cell (GO:1903532)","11/72",0.00853384362980828,0.207511966687932,0,0,2.50545222867505,11.9352614097609,"ACHE;STX1B;EDN1;TGFB2;RGCC;FRMD4A;ANG;EZR;UNC13D;ABCG1;BAIAP3"
"retinoid metabolic process (GO:0001523)","13/92",0.00864768292217754,0.207511966687932,0,0,2.28753884635792,10.8668706275553,"LRP1;SDC4;RARRES2;AKR1C3;AKR1B1;LRP2;CYP3A5;PLB1;CYP3A7;SDR16C5;CYP26A1;CYP26B1;CYP27C1"
"epithelial cell differentiation involved in kidney development (GO:0035850)","3/7",0.00872184576144691,0.207511966687932,0,0,10.3902303120357,49.2696865714467,"BMP4;PAX8;PAX2"
"lipid hydroxylation (GO:0002933)","3/7",0.00872184576144691,0.207511966687932,0,0,10.3902303120357,49.2696865714467,"CYP2E1;CYP3A5;CYP3A7"
"positive regulation of blood circulation (GO:1903524)","3/7",0.00872184576144691,0.207511966687932,0,0,10.3902303120357,49.2696865714467,"TGFB2;ATP1A2;APLN"
"regulation of entry of bacterium into host cell (GO:2000535)","3/7",0.00872184576144691,0.207511966687932,0,0,10.3902303120357,49.2696865714467,"CXCL8;CAV1;KRT6A"
"regulation of lysosomal protein catabolic process (GO:1905165)","3/7",0.00872184576144691,0.207511966687932,0,0,10.3902303120357,49.2696865714467,"LRP1;MGAT3;LRP2"
"positive regulation of calcium ion import (GO:0090280)","4/13",0.00900237631468414,0.212804560109695,0,0,6.16009913258984,29.0157098223748,"PDGFRB;PDGFB;STC1;CCL2"
"cardiac epithelial to mesenchymal transition (GO:0060317)","5/20",0.00915247917049904,0.213596711342092,0,0,4.62202380952381,21.6945340747161,"BMP4;TGFB2;HAS2;SNAI2;SPRY1"
"glucose transmembrane transport (GO:1904659)","5/20",0.00915247917049904,0.213596711342092,0,0,4.62202380952381,21.6945340747161,"SLC2A14;SLC45A1;SLC2A1;SLC2A3;SLC5A3"
"endoderm formation (GO:0001706)","7/36",0.00927542910232284,0.215096026777917,0,0,3.34945269541086,15.6767328670178,"LAMB3;MMP2;COL7A1;ITGB2;LAMA3;INHBA;ITGA5"
"epidermis development (GO:0008544)","12/83",0.0095419688833051,0.219506148633945,0,0,2.34875219905822,10.9265254282068,"COL17A1;NTF4;WNT10A;CDSN;LAMB3;COL7A1;KRT15;LAMA3;GJB5;EMP1;CCN2;POU2F3"
"transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)","40/404",0.00965570931706258,0.219506148633945,0,0,1.53518750157406,7.12358610165303,"GRB7;SHC2;LTK;IRS1;NCF2;MVP;PDGFB;PDGFA;SLA;NEDD9;IRS2;PLAT;FGF1;EFNA5;IGF1R;NTF4;PDGFC;NTF3;EPHB3;PDGFRB;NGFR;KL;SRMS;GALNT3;CAV2;TIE1;RARRES2;MMP2;STYK1;NRG1;PTK6;PGF;VEGFA;COL1A1;NR4A3;LCK;AXL;DDIT4;CD7;DDR2"
"calcium ion import (GO:0070509)","6/28",0.00970523910444842,0.219506148633945,0,0,3.78305015907399,17.5347757881616,"CACNA1I;TRPV4;CACNA1D;CACNA1F;CACNA1H;CACNA1G"
"leukocyte cell-cell adhesion (GO:0007159)","6/28",0.00970523910444842,0.219506148633945,0,0,3.78305015907399,17.5347757881616,"NT5E;TNIP1;ITGB2;PECAM1;OLR1;EZR"
"positive regulation of cytosolic calcium ion concentration (GO:0007204)","18/147",0.0101796870806918,0.228824377077636,0,0,1.94174689427428,8.90749398819426,"GPR17;EDN1;EDN2;CAV1;LPAR1;FPR3;CXCR6;ADRA1B;KISS1;JPH2;JPH3;TRPV4;ACKR3;DRD2;CD24;S1PR4;CCR3;CD55"
"regulation of protein autophosphorylation (GO:0031952)","7/37",0.0107894807627883,0.240181096509065,0,0,3.2376304023845,14.6638225956354,"ERRFI1;MVP;PDGFC;PDGFB;PPP2R5B;PDGFA;VEGFA"
"inorganic cation transmembrane transport (GO:0098662)","29/274",0.0108289932661634,0.240181096509065,0,0,1.65050711193568,7.4694164466355,"HCN4;SLC24A3;KCNC3;CACNA1D;ATP1A2;ATP2C2;CACNA1H;CACNA1G;UCP3;UCP2;KCNN1;KCNN4;SCN3B;KCNH1;KCNJ4;KCNJ10;KCND3;KCNJ12;SLC11A1;SLC6A13;SLC6A12;ATP1B1;KCNAB3;TRPV4;SCNN1A;NOX5;GAS6;SCN4B;KCNK3"
"regulation of cytosolic calcium ion concentration (GO:0051480)","18/148",0.0108815671453343,0.240181096509065,0,0,1.92670635149974,8.71003251964964,"EDN1;EDN2;CAV2;CAV1;LPAR1;FPR3;ATP1A2;CXCR6;ADRA1B;KISS1;CALB1;TRPV4;ACKR3;DRD2;CD24;S1PR4;CCR3;CD55"
"regulation of anoikis (GO:2000209)","5/21",0.0113579305687945,0.247711057167042,0,0,4.33291480654762,19.4020951233513,"TLE1;CEACAM6;CAV1;SNAI2;ITGA5"
"response to progesterone (GO:0032570)","5/21",0.0113579305687945,0.247711057167042,0,0,4.33291480654762,19.4020951233513,"CATSPER1;TGFB2;CAV1;CATSPERG;THBS1"
"positive regulation of protein serine/threonine kinase activity (GO:0071902)","14/106",0.0117695770299956,0.254351296414733,0,0,2.11550236117896,9.39756348571699,"PDGFRB;EDN1;PDGFB;PDGFA;FGF1;PIK3R6;PIK3R5;VEGFA;RGCC;PDGFC;SPDYA;MAPRE3;CD24;LTF"
"negative regulation of coagulation (GO:0050819)","4/14",0.0119400717749274,0.254351296414733,0,0,5.54379182156134,24.5471072215987,"EDN1;SERPINE2;SERPINE1;CD34"
"negative regulation of fibroblast growth factor receptor signaling pathway (GO:0040037)","4/14",0.0119400717749274,0.254351296414733,0,0,5.54379182156134,24.5471072215987,"SPRY1;GATA3;THBS1;APLN"
"positive regulation of regulatory T cell differentiation (GO:0045591)","4/14",0.0119400717749274,0.254351296414733,0,0,5.54379182156134,24.5471072215987,"IL4I1;DUSP10;BCL6;VSIR"
"sensory organ development (GO:0007423)","9/56",0.0120426055057953,0.255052639151641,0,0,2.65855827246745,11.7489784263722,"NTF4;TGFB2;WNT10A;MAFB;PAX8;CPAMD8;MYO7B;GATA3;MEIS3"
"positive regulation of endothelial cell migration (GO:0010595)","12/86",0.0125299344929235,0.259821591060836,0,0,2.25316865107441,9.86805569505851,"SEMA5A;BMP4;EDN1;TMSB4X;ATOH8;PDGFB;GATA3;FGF1;ETS1;THBS1;SASH1;VEGFA"
"ERBB signaling pathway (GO:0038127)","10/66",0.0125441807072282,0.259821591060836,0,0,2.47986237063907,10.8580734458905,"GRB7;NRG4;MVP;REPS2;TGFA;NRG1;PTK6;AREG;EREG;HBEGF"
"cell migration involved in heart development (GO:0060973)","3/8",0.0132605451769586,0.259821591060836,0,0,8.31173848439822,35.9313311236603,"PDGFRB;SNAI2;FOLR1"
"cellular response to interferon-alpha (GO:0035457)","3/8",0.0132605451769586,0.259821591060836,0,0,8.31173848439822,35.9313311236603,"AXL;GATA3;GAS6"
"collecting duct development (GO:0072044)","3/8",0.0132605451769586,0.259821591060836,0,0,8.31173848439822,35.9313311236603,"BMP4;SHH;PAX2"
"kidney epithelium development (GO:0072073)","3/8",0.0132605451769586,0.259821591060836,0,0,8.31173848439822,35.9313311236603,"PAX8;FGF1;PAX2"
"peptidyl-proline hydroxylation to 4-hydroxy-L-proline (GO:0018401)","3/8",0.0132605451769586,0.259821591060836,0,0,8.31173848439822,35.9313311236603,"EGLN3;P4HA1;P4HA2"
"positive regulation of protein localization to early endosome (GO:1902966)","3/8",0.0132605451769586,0.259821591060836,0,0,8.31173848439822,35.9313311236603,"MGAT3;EZR;SORL1"
"positive regulation of protein localization to endosome (GO:1905668)","3/8",0.0132605451769586,0.259821591060836,0,0,8.31173848439822,35.9313311236603,"MGAT3;EZR;SORL1"
"positive regulation of vascular associated smooth muscle cell migration (GO:1904754)","3/8",0.0132605451769586,0.259821591060836,0,0,8.31173848439822,35.9313311236603,"NR4A3;IGFBP5;PDGFB"
"regulation of apoptotic cell clearance (GO:2000425)","3/8",0.0132605451769586,0.259821591060836,0,0,8.31173848439822,35.9313311236603,"C3;CCL2;TGM2"
"regulation of protein localization to early endosome (GO:1902965)","3/8",0.0132605451769586,0.259821591060836,0,0,8.31173848439822,35.9313311236603,"MGAT3;EZR;SORL1"
"sequestering of BMP from receptor via BMP binding (GO:0038098)","3/8",0.0132605451769586,0.259821591060836,0,0,8.31173848439822,35.9313311236603,"GREM2;NOG;FSTL1"
"tyrosine phosphorylation of STAT protein (GO:0007260)","3/8",0.0132605451769586,0.259821591060836,0,0,8.31173848439822,35.9313311236603,"IL15;PTK6;JAK3"
"regulation of epidermal growth factor receptor signaling pathway (GO:0042058)","10/67",0.0138802731752301,0.265240063315163,0,0,2.43622499115601,10.4204326137333,"ZFYVE28;ERRFI1;MVP;PLAUR;TGFA;PTK6;SPRY1;AREG;EREG;HBEGF"
"female gonad development (GO:0008585)","5/22",0.0138990426191352,0.265240063315163,0,0,4.07781862745098,17.4364886876352,"INHBB;ANG;INHBA;INHA;VEGFA"
"negative regulation of B cell activation (GO:0050869)","5/22",0.0138990426191352,0.265240063315163,0,0,4.07781862745098,17.4364886876352,"LAPTM5;FOXJ1;TNFAIP3;INHBA;INHA"
"negative regulation of lymphocyte activation (GO:0051250)","5/22",0.0138990426191352,0.265240063315163,0,0,4.07781862745098,17.4364886876352,"IL4I1;LAPTM5;FOXJ1;TNFAIP3;JAK3"
"negative regulation of phosphate metabolic process (GO:0045936)","5/22",0.0138990426191352,0.265240063315163,0,0,4.07781862745098,17.4364886876352,"CDKN2D;BMP4;CDA;INHBA;INHA"
"regulation of interleukin-2 production (GO:0032663)","8/48",0.0141492188050659,0.268615221252651,0,0,2.77568978374347,11.8191531894025,"ZFP36;ANXA1;SFTPD;LAPTM5;TNFAIP3;EZR;CD34;HAVCR2"
"regulation of heart rate by cardiac conduction (GO:0086091)","7/39",0.0143421948970198,0.270875268570519,0,0,3.03495249627422,12.8820057799853,"HCN4;KCND3;CAV1;CACNA1D;SCN3B;SCN4B;CACNA1G"
"fibrinolysis (GO:0042730)","4/15",0.0154273437175941,0.284049182820426,0,0,5.03954038526529,21.0230161056529,"PLAU;SERPINE1;PLAUR;PLAT"
"macrophage differentiation (GO:0030225)","4/15",0.0154273437175941,0.284049182820426,0,0,5.03954038526529,21.0230161056529,"BMP4;CSF2;IL15;VEGFA"
"positive regulation of sprouting angiogenesis (GO:1903672)","4/15",0.0154273437175941,0.284049182820426,0,0,5.03954038526529,21.0230161056529,"ITGA5;FGF1;KLF4;VEGFA"
"regulation of endothelial cell chemotaxis (GO:2001026)","4/15",0.0154273437175941,0.284049182820426,0,0,5.03954038526529,21.0230161056529,"SEMA5A;TMSB4X;FGF1;THBS1"
"regulation of extracellular matrix organization (GO:1903053)","4/15",0.0154273437175941,0.284049182820426,0,0,5.03954038526529,21.0230161056529,"EFEMP2;LRP1;TIE1;DDR2"
"positive regulation of reactive oxygen species metabolic process (GO:2000379)","8/49",0.0159393170293045,0.286839041879741,0,0,2.70784452810971,11.2076776614614,"PDGFRB;ITGB2;ADGRB1;PDGFB;AKR1C3;SLC5A3;THBS1;XDH"
"activation of protein kinase B activity (GO:0032148)","6/31",0.0159702959998546,0.286839041879741,0,0,3.32854802680566,13.7702856755828,"NTF3;PDGFB;NRG1;ANG;FGF1;GAS6"
"positive regulation of locomotion (GO:0040017)","6/31",0.0159702959998546,0.286839041879741,0,0,3.32854802680566,13.7702856755828,"PDGFRB;SPOCK2;RARRES2;PDGFB;THBS1;CCL26"
"regulation of calcium ion-dependent exocytosis (GO:0017158)","6/31",0.0159702959998546,0.286839041879741,0,0,3.32854802680566,13.7702856755828,"SYT5;CACNA1I;SYT12;CACNA1H;CACNA1G;SYT17"
"tube closure (GO:0060606)","6/31",0.0159702959998546,0.286839041879741,0,0,3.32854802680566,13.7702856755828,"TGFB2;VANGL2;LRP2;PRICKLE1;FOLR1;PAX2"
"hexose transmembrane transport (GO:0008645)","5/23",0.0167959081818768,0.29873887173979,0,0,3.85106646825397,15.7378451844163,"SLC2A14;SLC45A1;SLC2A1;SLC2A3;SLC5A3"
"positive regulation of morphogenesis of an epithelium (GO:1905332)","5/23",0.0167959081818768,0.29873887173979,0,0,3.85106646825397,15.7378451844163,"BMP4;PAX8;NOG;PAX2;VEGFA"
"regulation of cellular component movement (GO:0051270)","8/50",0.017887391351416,0.313424780350329,0,0,2.6432299989347,10.6354567243739,"PKHD1;CADM4;NRG4;NRG1;ETS1;EREG;HBEGF;VEGFA"
"epithelial cell differentiation (GO:0030855)","13/101",0.0181436337275242,0.313424780350329,0,0,2.05259084104518,8.2297306643235,"KDM6B;TAGLN;ANXA1;KRT4;GATA3;FSTL1;PAX2;CNN3;VEGFA;BMP4;MAF;UPK1A;PGK1"
"negative regulation of multicellular organismal process (GO:0051241)","23/214",0.0182457158370633,0.313424780350329,0,0,1.676419258803,6.71208929724385,"IL15;SLC11A1;ARRDC3;STC1;ADM;LDLRAD4;GATA3;DKK1;LOXL2;CLEC4A;BMP4;SPRED3;SHH;RGCC;DUSP10;TNNT1;DDIT3;ARHGDIB;SLAMF8;SPRY1;ALPK2;GAS6;RAB11FIP5"
"ERBB2 signaling pathway (GO:0038128)","6/32",0.0185642044781332,0.313424780350329,0,0,3.20035511770434,12.7582798211162,"GRB7;NRG4;NRG1;PTK6;EREG;HBEGF"
"membrane depolarization (GO:0051899)","6/32",0.0185642044781332,0.313424780350329,0,0,3.20035511770434,12.7582798211162,"CACNA1I;CAV1;SCN3B;CACNA1H;CACNG4;CACNA1G"
"heart contraction (GO:0060047)","7/41",0.0186590544065455,0.313424780350329,0,0,2.85611904970632,11.3714202451392,"MYL2;TNNT2;TPM1;ATP1A2;SCN3B;ATP1B1;SCN4B"
"glomerular filtration (GO:0003094)","3/9",0.0189047151903446,0.313424780350329,0,0,6.92607726597325,27.4850565182596,"TMEM63C;MCAM;CD34"
"negative regulation of smooth muscle cell differentiation (GO:0051151)","3/9",0.0189047151903446,0.313424780350329,0,0,6.92607726597325,27.4850565182596,"SHH;PDGFB;EREG"
"plasminogen activation (GO:0031639)","3/9",0.0189047151903446,0.313424780350329,0,0,6.92607726597325,27.4850565182596,"PLAU;PGK1;PLAT"
"regulation of animal organ morphogenesis (GO:2000027)","3/9",0.0189047151903446,0.313424780350329,0,0,6.92607726597325,27.4850565182596,"PKHD1;SHH;CITED2"
"regulation of complement-dependent cytotoxicity (GO:1903659)","3/9",0.0189047151903446,0.313424780350329,0,0,6.92607726597325,27.4850565182596,"IL11;TGFB2;CD55"
"regulation of endothelial cell differentiation (GO:0045601)","3/9",0.0189047151903446,0.313424780350329,0,0,6.92607726597325,27.4850565182596,"BTG1;ATOH8;XDH"
"regulation of glucan biosynthetic process (GO:0010962)","3/9",0.0189047151903446,0.313424780350329,0,0,6.92607726597325,27.4850565182596,"PPP1R3G;PPP1R3C;PPP1R3B"
"response to vitamin (GO:0033273)","3/9",0.0189047151903446,0.313424780350329,0,0,6.92607726597325,27.4850565182596,"CDKN2D;CYP24A1;ALPL"
"response to vitamin D (GO:0033280)","3/9",0.0189047151903446,0.313424780350329,0,0,6.92607726597325,27.4850565182596,"CDKN2D;CYP24A1;ALPL"
"basement membrane organization (GO:0071711)","4/16",0.0194930677614053,0.316029204768978,0,0,4.61933085501859,18.1895223675015,"NTNG2;LAMB3;LAMB2;NTN4"
"body fluid secretion (GO:0007589)","4/16",0.0194930677614053,0.316029204768978,0,0,4.61933085501859,18.1895223675015,"SLC22A4;NPPB;APLN;VEGFA"
"negative regulation of epithelial cell differentiation (GO:0030857)","4/16",0.0194930677614053,0.316029204768978,0,0,4.61933085501859,18.1895223675015,"SPRED3;CAV1;SPRY1;XDH"
"positive regulation of endothelial cell apoptotic process (GO:2000353)","4/16",0.0194930677614053,0.316029204768978,0,0,4.61933085501859,18.1895223675015,"RGCC;AKR1C3;CCL2;THBS1"
