"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"positive regulation of macrophage derived foam cell differentiation (GO:0010744)","1/18",0.124399090497558,0.251047943567348,0,0,7.99194198227236,16.657288271202,"CSF2"
"intermediate filament organization (GO:0045109)","1/18",0.124399090497558,0.251047943567348,0,0,7.99194198227236,16.657288271202,"TCHH"
"positive regulation of phosphoprotein phosphatase activity (GO:0032516)","1/18",0.124399090497558,0.251047943567348,0,0,7.99194198227236,16.657288271202,"PPP1R15A"
"maintenance of gastrointestinal epithelium (GO:0030277)","1/18",0.124399090497558,0.251047943567348,0,0,7.99194198227236,16.657288271202,"MUC13"
"positive regulation of response to endoplasmic reticulum stress (GO:1905898)","1/18",0.124399090497558,0.251047943567348,0,0,7.99194198227236,16.657288271202,"DDIT3"
"presynapse assembly (GO:0099054)","1/18",0.124399090497558,0.251047943567348,0,0,7.99194198227236,16.657288271202,"LRP4"
"water transport (GO:0006833)","1/18",0.124399090497558,0.251047943567348,0,0,7.99194198227236,16.657288271202,"AQP1"
"prostanoid metabolic process (GO:0006692)","1/18",0.124399090497558,0.251047943567348,0,0,7.99194198227236,16.657288271202,"PTGS1"
"regulation of interleukin-1 beta production (GO:0032651)","2/83",0.124466185504598,0.251047943567348,0,0,3.36687952320136,7.01563824822138,"TNFAIP3;CCR7"
"long-chain fatty acid metabolic process (GO:0001676)","2/83",0.124466185504598,0.251047943567348,0,0,3.36687952320136,7.01563824822138,"ALOXE3;MGLL"
"lymphocyte differentiation (GO:0030098)","2/84",0.126915397971328,0.253148010200309,0,0,3.32565180824222,6.86492543771047,"IL11;DNAJB9"
"B cell activation (GO:0042113)","2/85",0.129376072561411,0.253148010200309,0,0,3.28541753219776,6.71878341066374,"IL11;DNAJB9"
"cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)","3/170",0.130071063161259,0.253148010200309,0,0,2.45583832335329,5.00911040685686,"CADM1;CDH11;SDK2"
"activin receptor signaling pathway (GO:0032924)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"INHBA"
"regulation of bicellular tight junction assembly (GO:2000810)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"SNAI2"
"negative regulation of immune system process (GO:0002683)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"HMOX1"
"branching involved in ureteric bud morphogenesis (GO:0001658)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"PAX8"
"cardiac atrium morphogenesis (GO:0003209)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"NOG"
"regulation of epithelial cell differentiation (GO:0030856)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"CD24"
"cellular response to copper ion (GO:0071280)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"AQP1"
"cellular response to interleukin-7 (GO:0098761)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"IL2RG"
"regulation of glucose transmembrane transport (GO:0010827)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"TRIB3"
"neural crest cell differentiation (GO:0014033)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"SNAI2"
"endocardial cushion morphogenesis (GO:0003203)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"NOG"
"regulation of RIG-I signaling pathway (GO:0039535)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"BIRC3"
"establishment of skin barrier (GO:0061436)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"ALOXE3"
"regulation of T cell cytokine production (GO:0002724)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"CD55"
"glycerolipid catabolic process (GO:0046503)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"MGLL"
"regulation of water loss via skin (GO:0033561)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"ALOXE3"
"heart trabecula morphogenesis (GO:0061384)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"NOG"
"interleukin-7-mediated signaling pathway (GO:0038111)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"IL2RG"
"positive regulation of neutrophil chemotaxis (GO:0090023)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"CCR7"
"sphingosine metabolic process (GO:0006670)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"SPTLC3"
"long-term memory (GO:0007616)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"SGK1"
"synaptic transmission, cholinergic (GO:0007271)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"ACHE"
"mesenchymal cell development (GO:0014031)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"SNAI2"
"ureteric bud morphogenesis (GO:0060675)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"PAX8"
"postsynaptic membrane organization (GO:0001941)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"LRP4"
"prostaglandin biosynthetic process (GO:0001516)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"PTGS1"
"myeloid cell activation involved in immune response (GO:0002275)","1/19",0.130840544597913,0.253148010200309,0,0,7.54756468797565,15.3500552717685,"DYSF"
"response to interleukin-1 (GO:0070555)","2/86",0.131847911616226,0.254750917424024,0,0,3.24614121510673,6.5770268595209,"ANXA1;CHI3L1"
"protein transport (GO:0015031)","5/369",0.136376861448747,0.257134924421946,0,0,1.88525383067637,3.75605376982567,"ABCA1;TFR2;IL10RA;ARRDC3;ABCG1"
"sensory perception of mechanical stimulus (GO:0050954)","2/88",0.136823911053774,0.257134924421946,0,0,3.17032878909382,6.30597576850007,"CLIC5;SNAI2"
"metal ion transport (GO:0030001)","2/88",0.136823911053774,0.257134924421946,0,0,3.17032878909382,6.30597576850007,"CACNA1S;CACNA1E"
"negative regulation of axon extension involved in axon guidance (GO:0048843)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"SEMA3A"
"adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002460)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"CD55"
"negative regulation of dephosphorylation (GO:0035305)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"PPP1R15A"
"cardiac epithelial to mesenchymal transition (GO:0060317)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"SNAI2"
"cellular modified amino acid biosynthetic process (GO:0042398)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"CHAC1"
"regulation of fibroblast growth factor receptor signaling pathway (GO:0040036)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"NOG"
"nucleobase-containing compound biosynthetic process (GO:0034654)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"CDA"
"organic cation transport (GO:0015695)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"SLC22A4"
"regulation of programmed necrotic cell death (GO:0062098)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"BIRC3"
"positive regulation of activated T cell proliferation (GO:0042104)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"CD24"
"positive regulation of alpha-beta T cell activation (GO:0046635)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"CD55"
"eye morphogenesis (GO:0048592)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"COL5A1"
"positive regulation of heart contraction (GO:0045823)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"ADM"
"positive regulation of hormone secretion (GO:0046887)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"TFR2"
"inositol phosphate-mediated signaling (GO:0048016)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"HRH1"
"insulin secretion (GO:0030073)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"ANXA1"
"positive regulation of nitrogen compound metabolic process (GO:0051173)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"PAX8"
"mesoderm development (GO:0007498)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"SECTM1"
"xenobiotic transport (GO:0042908)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"SLC22A4"
"natural killer cell mediated immunity (GO:0002228)","1/20",0.137234931573511,0.257134924421946,0,0,7.14996395097332,14.2002645028885,"RAET1E"
"regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)","2/89",0.139327494531181,0.260712683590542,0,0,3.1337296868807,6.17635571367148,"LAMP3;AQP1"
"sodium ion transport (GO:0006814)","2/90",0.141841088557622,0.262804129037854,0,0,3.09796238244514,6.05046905759497,"SLC6A12;SGK1"
"positive regulation of MAPK cascade (GO:0043410)","4/274",0.143477709348181,0.262804129037854,0,0,2.02880082880083,3.93907016901386,"IL11;CHI3L1;CCR7;CD24"
"negative regulation of cell communication (GO:0010648)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"IL11"
"anterior/posterior axis specification (GO:0009948)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"DDIT3"
"regulation of anoikis (GO:2000209)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"SNAI2"
"autonomic nervous system development (GO:0048483)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"SEMA3A"
"regulation of cardiac muscle cell proliferation (GO:0060043)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"NOG"
"negative regulation of peptidyl-serine phosphorylation (GO:0033137)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"DKK1"
"cellular response to inorganic substance (GO:0071241)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"AQP1"
"regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"CD55"
"endocardial cushion development (GO:0003197)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"NOG"
"epithelial cell development (GO:0002064)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"PKHD1"
"positive regulation of immune system process (GO:0002684)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"ANXA1"
"sensory perception of pain (GO:0019233)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"ALOXE3"
"positive regulation of phosphatase activity (GO:0010922)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"PPP1R15A"
"linoleic acid metabolic process (GO:0043651)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"ALOXE3"
"positive regulation of T cell cytokine production (GO:0002726)","1/21",0.143582592971524,0.262804129037854,0,0,6.79212328767123,13.1824574937757,"CD55"
"sensory perception of sound (GO:0007605)","2/91",0.14436441364218,0.263895924295847,0,0,3.06299883765982,5.92817244296633,"CLIC5;SNAI2"
"regulation of immune response (GO:0050776)","3/179",0.145191436389109,0.265067442843706,0,0,2.32919034090909,4.49464362344183,"RAET1E;BCL6;BIRC3"
"regulation of endothelial cell proliferation (GO:0001936)","2/92",0.146897193772548,0.265136183739303,0,0,3.0288122605364,5.80932945508031,"VASH2;F3"
"retinoid metabolic process (GO:0001523)","2/92",0.146897193772548,0.265136183739303,0,0,3.0288122605364,5.80932945508031,"CYP26B1;AKR1B1"
"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)","2/92",0.146897193772548,0.265136183739303,0,0,3.0288122605364,5.80932945508031,"INHBA;CCN1"
"Wnt signaling pathway (GO:0016055)","2/92",0.146897193772548,0.265136183739303,0,0,3.0288122605364,5.80932945508031,"PORCN;CD24"
"negative regulation of cell population proliferation (GO:0008285)","5/379",0.147579363752581,0.265136183739303,0,0,1.8339044964977,3.50897303645899,"H2AC6;NOG;HMOX1;TNFAIP3;INHBA"
"negative regulation of programmed cell death (GO:0043069)","5/381",0.149866254807531,0.265136183739303,0,0,1.82396239136949,3.4619025378221,"PKHD1;ANXA1;DKK1;AQP1;BIRC3"
"amino acid import (GO:0043090)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"SLC22A4"
"negative regulation of interleukin-2 production (GO:0032703)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"TNFAIP3"
"negative regulation of lipid biosynthetic process (GO:0051055)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"TRIB3"
"negative regulation of lymphocyte activation (GO:0051250)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"TNFAIP3"
"regulation of centrosome cycle (GO:0046605)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"PKHD1"
"negative regulation of protein dephosphorylation (GO:0035308)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"PPP1R15A"
"regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"DDIT3"
"negative regulation of small molecule metabolic process (GO:0062014)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"CDA"
"cellular response to osmotic stress (GO:0071470)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"AQP1"
"positive regulation of amyloid precursor protein catabolic process (GO:1902993)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"ABCG1"
"regulation of response to cytokine stimulus (GO:0060759)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"CD24"
"female gonad development (GO:0008585)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"INHBA"
"regulation of voltage-gated calcium channel activity (GO:1901385)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"CACNB1"
"positive regulation of granulocyte chemotaxis (GO:0071624)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"CCR7"
"positive regulation of neutrophil migration (GO:1902624)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"CCR7"
"limb morphogenesis (GO:0035108)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"CYP26B1"
"membrane lipid metabolic process (GO:0006643)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"ALOXE3"
"natural killer cell mediated cytotoxicity (GO:0042267)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"RAET1E"
"protein localization to cell junction (GO:1902414)","1/22",0.149883867914423,0.265136183739303,0,0,6.46836268754077,12.2762699599442,"NPHS1"
"hemopoiesis (GO:0030097)","2/94",0.151990032665895,0.26852829592585,0,0,2.96266866566717,5.58149099805385,"CSF2;INHBA"
"regulation of calcium ion transmembrane transport (GO:1903169)","1/23",0.15613909305252,0.272478025130868,0,0,6.17403486924035,11.4652324337733,"CACNB1"
"regulation of cysteine-type endopeptidase activity (GO:2000116)","1/23",0.15613909305252,0.272478025130868,0,0,6.17403486924035,11.4652324337733,"BIRC3"
"negative regulation of phosphoprotein phosphatase activity (GO:0032515)","1/23",0.15613909305252,0.272478025130868,0,0,6.17403486924035,11.4652324337733,"PPP1R15A"
"regulation of interleukin-4 production (GO:0032673)","1/23",0.15613909305252,0.272478025130868,0,0,6.17403486924035,11.4652324337733,"DDIT3"
"regulation of necroptotic process (GO:0060544)","1/23",0.15613909305252,0.272478025130868,0,0,6.17403486924035,11.4652324337733,"BIRC3"
"regulation of steroid metabolic process (GO:0019218)","1/23",0.15613909305252,0.272478025130868,0,0,6.17403486924035,11.4652324337733,"ABCG1"
"regulation of toll-like receptor 4 signaling pathway (GO:0034143)","1/23",0.15613909305252,0.272478025130868,0,0,6.17403486924035,11.4652324337733,"TNFAIP3"
"response to copper ion (GO:0046688)","1/23",0.15613909305252,0.272478025130868,0,0,6.17403486924035,11.4652324337733,"AQP1"
"positive regulation of JUN kinase activity (GO:0043507)","1/23",0.15613909305252,0.272478025130868,0,0,6.17403486924035,11.4652324337733,"DKK1"
"hyaluronan metabolic process (GO:0030212)","1/23",0.15613909305252,0.272478025130868,0,0,6.17403486924035,11.4652324337733,"HAS3"
"calcium ion homeostasis (GO:0055074)","2/97",0.159693502421094,0.276867556991184,0,0,2.86867513611615,5.26258141248227,"PKHD1;STC2"
"regulation of MAP kinase activity (GO:0043405)","2/97",0.159693502421094,0.276867556991184,0,0,2.86867513611615,5.26258141248227,"TRIB3;CD24"
"positive regulation of cold-induced thermogenesis (GO:0120162)","2/97",0.159693502421094,0.276867556991184,0,0,2.86867513611615,5.26258141248227,"ACHE;LCN2"
"negative regulation of transcription, DNA-templated (GO:0045892)","10/948",0.16046706366243,0.276867556991184,0,0,1.47191570821596,2.69311496267346,"CSF2;BCL6;DDIT3;KCNIP3;NOG;SNAI2;FOSB;TRIB3;DKK1;ATF3"
"regulation of peptidyl-serine phosphorylation (GO:0033135)","2/98",0.162277409566305,0.276867556991184,0,0,2.83864942528736,5.16193638008662,"IL11;DKK1"
"amino acid import across plasma membrane (GO:0089718)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"SLC22A4"
"regulation of axon extension involved in axon guidance (GO:0048841)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"SEMA3A"
"axon extension (GO:0048675)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"SEMA3A"
"C21-steroid hormone metabolic process (GO:0008207)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"AKR1B1"
"negative regulation of protein tyrosine kinase activity (GO:0061099)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"GPRC5A"
"negative regulation of synaptic transmission (GO:0050805)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"ACHE"
"regulation of keratinocyte proliferation (GO:0010837)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"SNAI2"
"nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"TNFAIP3"
"dorsal/ventral pattern formation (GO:0009953)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"NOG"
"endocrine system development (GO:0035270)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"PAX8"
"establishment of mitotic spindle orientation (GO:0000132)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"PKHD1"
"inner ear morphogenesis (GO:0042472)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"PAX8"
"positive regulation of neuron apoptotic process (GO:0043525)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"DDIT3"
"protein K48-linked deubiquitination (GO:0071108)","1/24",0.162348602589634,0.276867556991184,0,0,5.9053007742704,10.7358922457843,"TNFAIP3"
"positive regulation of stress-activated MAPK cascade (GO:0032874)","2/99",0.164868935305128,0.280829382625003,0,0,2.80924280127977,5.06395358093717,"SEMA3A;CCR7"
"negative regulation of endocytosis (GO:0045806)","1/25",0.168512728350766,0.283643173961574,0,0,5.65896118721461,10.0771611400111,"MCTP1"
"regulation of dopamine secretion (GO:0014059)","1/25",0.168512728350766,0.283643173961574,0,0,5.65896118721461,10.0771611400111,"SYT1"
"cellular polysaccharide biosynthetic process (GO:0033692)","1/25",0.168512728350766,0.283643173961574,0,0,5.65896118721461,10.0771611400111,"HAS3"
"negative regulation of sequestering of calcium ion (GO:0051283)","1/25",0.168512728350766,0.283643173961574,0,0,5.65896118721461,10.0771611400111,"CCR7"
"negative regulation of signaling (GO:0023057)","1/25",0.168512728350766,0.283643173961574,0,0,5.65896118721461,10.0771611400111,"IL11"
"regulation of myotube differentiation (GO:0010830)","1/25",0.168512728350766,0.283643173961574,0,0,5.65896118721461,10.0771611400111,"BHLHA15"
"peptide catabolic process (GO:0043171)","1/25",0.168512728350766,0.283643173961574,0,0,5.65896118721461,10.0771611400111,"CHAC1"
"regulation of neutrophil chemotaxis (GO:0090022)","1/25",0.168512728350766,0.283643173961574,0,0,5.65896118721461,10.0771611400111,"CCR7"
"positive regulation of peptidyl-threonine phosphorylation (GO:0010800)","1/25",0.168512728350766,0.283643173961574,0,0,5.65896118721461,10.0771611400111,"CHI3L1"
"negative regulation of actin filament polymerization (GO:0030837)","1/25",0.168512728350766,0.283643173961574,0,0,5.65896118721461,10.0771611400111,"KANK4"
"cellular response to tumor necrosis factor (GO:0071356)","3/194",0.171577863190281,0.288461484277402,0,0,2.1446335078534,3.78038430781603,"CHI3L1;TNFRSF11B;BIRC3"
"regulation of cell death (GO:0010941)","2/102",0.172686748842208,0.28848687113732,0,0,2.72455172413793,4.78506487502146,"CCN1;DKK1"
"negative regulation of interleukin-1 beta production (GO:0032691)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"TNFAIP3"
"negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"SNAI2"
"regulation of chondrocyte differentiation (GO:0032330)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"SNAI2"
"negative regulation of proteolysis involved in cellular protein catabolic process (GO:1903051)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"LAMP3"
"negative regulation of signaling receptor activity (GO:2000272)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"GPRC5A"
"DNA geometric change (GO:0032392)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"ANXA1"
"regulation of regulatory T cell differentiation (GO:0045589)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"BCL6"
"regulation of viral life cycle (GO:1903900)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"LAMP3"
"positive regulation of filopodium assembly (GO:0051491)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"CCR7"
"positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"ANXA1"
"positive regulation of interleukin-2 production (GO:0032743)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"ANXA1"
"retinoic acid metabolic process (GO:0042573)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"CYP26B1"
"metanephros development (GO:0001656)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"PAX8"
"mononuclear cell differentiation (GO:1903131)","1/26",0.174631799803631,0.28848687113732,0,0,5.43232876712329,9.47982396276961,"CSF2"
"cellular response to organonitrogen compound (GO:0071417)","2/103",0.175306289541085,0.289265534538245,0,0,2.69743939911233,4.69683707318256,"HRH1;AQP1"
"cellular metal ion homeostasis (GO:0006875)","2/104",0.177932234931163,0.29076333224615,0,0,2.67085868830291,4.61084358387338,"PKHD1;STC2"
"regulation of apoptotic process (GO:0042981)","8/742",0.180514981929871,0.29076333224615,0,0,1.4991472761845,2.5664524401185,"PKHD1;ANXA1;BCL6;PAX8;SGK1;DKK1;AQP1;BIRC3"
"regulation of JNK cascade (GO:0046328)","2/105",0.180564351528776,0.29076333224615,0,0,2.64479410780047,4.52700956410972,"SEMA3A;CCR7"
"positive regulation of cellular metabolic process (GO:0031325)","2/105",0.180564351528776,0.29076333224615,0,0,2.64479410780047,4.52700956410972,"PAX8;INHBA"
"acute inflammatory response (GO:0002526)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"F3"
"regulation of blood coagulation (GO:0030193)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"SERPINE2"
"bile acid biosynthetic process (GO:0006699)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"HSD3B7"
"regulation of cell junction assembly (GO:1901888)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"SNAI2"
"calcium-ion regulated exocytosis (GO:0017156)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"SYT1"
"negative regulation of protein polymerization (GO:0032272)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"KANK4"
"regulation of epidermal growth factor-activated receptor activity (GO:0007176)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"GPRC5A"
"cellular response to unfolded protein (GO:0034620)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"HSPB8"
"cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"TNFAIP3"
"peptide hormone secretion (GO:0030072)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"ANXA1"
"positive regulation of BMP signaling pathway (GO:0030513)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"CCN1"
"positive regulation of cellular component movement (GO:0051272)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"CCR7"
"regulation of toll-like receptor signaling pathway (GO:0034121)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"BIRC3"
"positive regulation of erythrocyte differentiation (GO:0045648)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"INHBA"
"release of sequestered calcium ion into cytosol (GO:0051209)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"CCR7"
"response to glucocorticoid (GO:0051384)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"ANXA1"
"presynaptic endocytosis (GO:0140238)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"SYT1"
"monocarboxylic acid catabolic process (GO:0072329)","1/27",0.180706143987249,0.29076333224615,0,0,5.22312961011591,8.93616407942954,"CYP26B1"
"negative regulation of axonogenesis (GO:0050771)","1/28",0.186736085558594,0.294802866779865,0,0,5.02942668696093,8.43967454656244,"LRP4"
"receptor clustering (GO:0043113)","1/28",0.186736085558594,0.294802866779865,0,0,5.02942668696093,8.43967454656244,"LRP4"
